MonitorDistance=48cm
MonitorWidth=17cm
PixelWidth=1024
PixelHeight=768
Conditions=[0. 2. 1. 2. 1. 2. 1. 2. 1. 0.]
Durations (Triggers) =[ 8. 48. 10. 48. 10. 48. 10. 48. 10.  8.]
Durations : [ 8. 48. 10. 48. 10. 48. 10. 48. 10.  8.]/nSquareSize=1.0
SquareDur=0.15
BlankDur=0.067
RefreshRate=59.73651418409491
FrameDuration=0.016666666666666666
TravelTime=26
HoriSpeed=0.2969275161875886
HoriSpeed=0.2969275161875886
VertiSpeed=0.35334374426323045
HoriDist=1.930028855219326
VertiDist=2.296734337710998
21.1543 	INFO 	Loaded monitor calibration from ['2025_01_10 07:56']
243.5718 	DATA 	Scanner trigger 151
245.0224 	DATA 	Keypress: quoteleft
245.3058 	DATA 	Scanner trigger 152
246.6391 	DATA 	Keypress: quoteleft
247.0393 	DATA 	Scanner trigger 153
248.2554 	DATA 	Keypress: quoteleft
248.3382 	DATA 	Scanner trigger 154
249.8722 	DATA 	Keypress: quoteleft
250.0714 	DATA 	Scanner trigger 155
251.4722 	DATA 	Keypress: quoteleft
251.8380 	DATA 	Scanner trigger 156
253.0888 	DATA 	Keypress: quoteleft
253.1389 	DATA 	Scanner trigger 157
254.7054 	DATA 	Keypress: quoteleft
254.8720 	DATA 	Scanner trigger 158
255.4715 	DATA 	Keypress: 2
255.7388 	DATA 	Key2 pressed
256.3051 	DATA 	Keypress: quoteleft
256.6050 	DATA 	Scanner trigger 159
257.9215 	DATA 	Keypress: quoteleft
258.3375 	DATA 	Scanner trigger 160
259.5384 	DATA 	Keypress: quoteleft
259.6884 	DATA 	Scanner trigger 161
261.1548 	DATA 	Keypress: quoteleft
261.4216 	DATA 	Scanner trigger 162
262.7552 	DATA 	Keypress: quoteleft
263.1554 	DATA 	Scanner trigger 163
264.3717 	DATA 	Keypress: quoteleft
264.4543 	DATA 	Scanner trigger 164
265.9889 	DATA 	Keypress: quoteleft
266.1869 	DATA 	Scanner trigger 165
267.6044 	DATA 	Keypress: quoteleft
267.9201 	DATA 	Scanner trigger 166
269.0541 	DATA 	Keypress: 1
269.2202 	DATA 	Keypress: quoteleft
269.2207 	DATA 	Key1 pressed
269.2208 	DATA 	Scanner trigger 167
270.8212 	DATA 	Keypress: quoteleft
270.9532 	DATA 	Scanner trigger 168
272.4382 	DATA 	Keypress: quoteleft
272.6865 	DATA 	Scanner trigger 169
274.0548 	DATA 	Keypress: quoteleft
274.4196 	DATA 	Scanner trigger 170
275.6699 	DATA 	Keypress: quoteleft
275.7195 	DATA 	Scanner trigger 171
277.2710 	DATA 	Keypress: quoteleft
277.4528 	DATA 	Scanner trigger 172
277.4529 	DATA 	StartOfCondition1.0
278.6861 	DATA 	Keypress: 4
278.7537 	DATA 	Key4 pressed
278.8871 	DATA 	Keypress: quoteleft
279.1860 	DATA 	Scanner trigger 173
280.4861 	DATA 	Keypress: quoteleft
280.4864 	DATA 	Scanner trigger 174
282.1034 	DATA 	Keypress: quoteleft
282.2191 	DATA 	Scanner trigger 175
283.7026 	DATA 	Keypress: quoteleft
283.9531 	DATA 	Scanner trigger 176
285.3371 	DATA 	Keypress: quoteleft
285.6854 	DATA 	Scanner trigger 177
286.9367 	DATA 	Keypress: quoteleft
286.9863 	DATA 	Scanner trigger 178
288.5522 	DATA 	Keypress: quoteleft
288.7196 	DATA 	Scanner trigger 179
290.1686 	DATA 	Keypress: quoteleft
290.4518 	DATA 	Scanner trigger 180
291.7695 	DATA 	Keypress: quoteleft
292.1850 	DATA 	Scanner trigger 181
293.3850 	DATA 	Keypress: quoteleft
293.4850 	DATA 	Scanner trigger 182
293.4851 	DATA 	StartOfCondition2.0
295.0029 	DATA 	Keypress: quoteleft
295.2184 	DATA 	Keypress: 2
295.2187 	DATA 	Scanner trigger 183
295.2188 	DATA 	Key2 pressed
295.7855 	DATA 	Keypress: 1
296.0848 	DATA 	Key1 pressed
296.6020 	DATA 	Keypress: quoteleft
296.9521 	DATA 	Scanner trigger 184
298.2180 	DATA 	Keypress: quoteleft
298.2512 	DATA 	Scanner trigger 185
299.8354 	DATA 	Keypress: quoteleft
299.9845 	DATA 	Scanner trigger 186
301.4513 	DATA 	Keypress: quoteleft
301.7176 	DATA 	Scanner trigger 187
303.0521 	DATA 	Keypress: quoteleft
303.4508 	DATA 	Scanner trigger 188
304.6697 	DATA 	Keypress: quoteleft
304.7521 	DATA 	Scanner trigger 189
306.2848 	DATA 	Keypress: quoteleft
306.4839 	DATA 	Scanner trigger 190
307.8857 	DATA 	Keypress: quoteleft
308.2172 	DATA 	Scanner trigger 191
309.5017 	DATA 	Keypress: quoteleft
309.5172 	DATA 	Scanner trigger 192
311.1191 	DATA 	Keypress: quoteleft
311.2503 	DATA 	Scanner trigger 193
312.7339 	DATA 	Keypress: quoteleft
312.9845 	DATA 	Scanner trigger 194
314.3343 	DATA 	Keypress: quoteleft
314.7167 	DATA 	Scanner trigger 195
315.9500 	DATA 	Keypress: quoteleft
316.0166 	DATA 	Scanner trigger 196
317.5673 	DATA 	Keypress: quoteleft
317.6832 	DATA 	Keypress: 2
317.7508 	DATA 	Scanner trigger 197
317.7510 	DATA 	Key2 pressed
319.1681 	DATA 	Keypress: quoteleft
319.5331 	DATA 	Scanner trigger 198
320.7832 	DATA 	Keypress: quoteleft
320.8339 	DATA 	Scanner trigger 199
322.4002 	DATA 	Keypress: quoteleft
322.5671 	DATA 	Scanner trigger 200
324.0174 	DATA 	Keypress: quoteleft
324.3004 	DATA 	Scanner trigger 201
325.6166 	DATA 	Keypress: quoteleft
326.0335 	DATA 	Scanner trigger 202
327.2332 	DATA 	Keypress: quoteleft
327.3324 	DATA 	Scanner trigger 203
328.8505 	DATA 	Keypress: quoteleft
329.0656 	DATA 	Scanner trigger 204
330.4662 	DATA 	Keypress: quoteleft
330.7998 	DATA 	Scanner trigger 205
332.0658 	DATA 	Keypress: quoteleft
332.0987 	DATA 	Scanner trigger 206
333.5490 	DATA 	Keypress: 1
333.6827 	DATA 	Keypress: quoteleft
333.8320 	DATA 	Key1 pressed
333.8320 	DATA 	Scanner trigger 207
335.2987 	DATA 	Keypress: quoteleft
335.5651 	DATA 	Scanner trigger 208
336.9160 	DATA 	Keypress: quoteleft
337.2993 	DATA 	Scanner trigger 209
338.5318 	DATA 	Keypress: quoteleft
338.5982 	DATA 	Scanner trigger 210
340.1334 	DATA 	Keypress: quoteleft
340.3314 	DATA 	Scanner trigger 211
341.7490 	DATA 	Keypress: quoteleft
342.0649 	DATA 	Scanner trigger 212
343.3658 	DATA 	Keypress: quoteleft
343.3663 	DATA 	Scanner trigger 213
344.9652 	DATA 	Keypress: quoteleft
345.0978 	DATA 	Scanner trigger 214
346.5813 	DATA 	Keypress: quoteleft
346.8310 	DATA 	Scanner trigger 215
348.1984 	DATA 	Keypress: quoteleft
348.5151 	DATA 	Keypress: 2
348.5652 	DATA 	Scanner trigger 216
348.5654 	DATA 	Key2 pressed
349.7975 	DATA 	Keypress: quoteleft
349.8641 	DATA 	Scanner trigger 217
351.4147 	DATA 	Keypress: quoteleft
351.5972 	DATA 	Scanner trigger 218
353.0327 	DATA 	Keypress: quoteleft
353.3308 	DATA 	Scanner trigger 219
354.6481 	DATA 	Keypress: quoteleft
355.0637 	DATA 	Scanner trigger 220
356.2473 	DATA 	Keypress: quoteleft
356.3636 	DATA 	Scanner trigger 221
357.8649 	DATA 	Keypress: quoteleft
358.0968 	DATA 	Scanner trigger 222
359.4809 	DATA 	Keypress: quoteleft
359.8310 	DATA 	Scanner trigger 223
361.0972 	DATA 	Keypress: quoteleft
361.1299 	DATA 	Scanner trigger 224
362.6972 	DATA 	Keypress: quoteleft
362.8636 	DATA 	Scanner trigger 225
364.3133 	DATA 	Keypress: quoteleft
364.5973 	DATA 	Scanner trigger 226
365.8475 	DATA 	Keypress: 1
365.8973 	DATA 	Key1 pressed
365.9308 	DATA 	Keypress: quoteleft
366.3296 	DATA 	Scanner trigger 227
367.5471 	DATA 	Keypress: quoteleft
367.6305 	DATA 	Scanner trigger 228
369.1472 	DATA 	Keypress: quoteleft
369.3626 	DATA 	Scanner trigger 229
370.7634 	DATA 	Keypress: quoteleft
371.0958 	DATA 	Scanner trigger 230
371.0959 	DATA 	StartOfCondition1.0
372.3796 	DATA 	Keypress: quoteleft
372.3959 	DATA 	Scanner trigger 231
372.5960 	DATA 	Keypress: 4
372.8297 	DATA 	Key4 pressed
373.9960 	DATA 	Keypress: quoteleft
374.1289 	DATA 	Scanner trigger 232
375.5957 	DATA 	Keypress: quoteleft
375.8632 	DATA 	Scanner trigger 233
377.2132 	DATA 	Keypress: quoteleft
377.5962 	DATA 	Scanner trigger 234
378.8136 	DATA 	Keypress: quoteleft
378.8963 	DATA 	Scanner trigger 235
380.4455 	DATA 	Keypress: quoteleft
380.6795 	DATA 	Scanner trigger 236
382.0464 	DATA 	Keypress: quoteleft
382.4121 	DATA 	Scanner trigger 237
383.6618 	DATA 	Keypress: quoteleft
383.7126 	DATA 	Scanner trigger 238
385.2620 	DATA 	Keypress: quoteleft
385.4458 	DATA 	Scanner trigger 239
386.8790 	DATA 	Keypress: quoteleft
387.1789 	DATA 	Scanner trigger 240
387.1790 	DATA 	StartOfCondition0.0
388.4954 	DATA 	Keypress: quoteleft
388.4959 	DATA 	Scanner trigger 241
390.1110 	DATA 	Keypress: quoteleft
390.1114 	DATA 	Scanner trigger 242
391.7111 	DATA 	Keypress: quoteleft
391.7113 	DATA 	Scanner trigger 243
393.3284 	DATA 	Keypress: quoteleft
393.3286 	DATA 	Scanner trigger 244
394.9444 	DATA 	Keypress: quoteleft
394.9448 	DATA 	Scanner trigger 245
396.5608 	DATA 	Keypress: quoteleft
396.5611 	DATA 	Scanner trigger 246
398.1607 	DATA 	Keypress: quoteleft
398.1610 	DATA 	Scanner trigger 247
399.7776 	DATA 	Keypress: quoteleft
399.7778 	DATA 	Scanner trigger 248
399.7779 	DATA 	EndOfRun2

399.9924 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
